"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2015-01-03T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0021,1","00396,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 030500Z 08004KT 9999 BKN013 22/21 Q1017=",
"83075099999","2015-01-03T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0015,1","00518,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"07,1,+00518,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR SBGR 030600Z 15003KT 9999 BKN017 22/21 Q1016=",
"83075099999","2015-01-03T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0010,1","00610,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 030700Z 16002KT 9999 BKN020 22/21 Q1017=",
"83075099999","2015-01-03T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","00610,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 030800Z 13002KT 9999 BKN020 23/21 Q1017=",
"83075099999","2015-01-03T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","00610,1,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 030900Z 07005KT 9999 BKN020 23/22 Q1018=",
"83075099999","2015-01-03T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00610,1,9,N","008000,1,9,9","+0230,1","+0220,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR SBGR 031000Z 00000KT 8000 FEW010 BKN020 23/22 Q1019=",
"83075099999","2015-01-03T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0026,1","00610,1,C,N","009000,1,9,9","+0250,1","+0220,1","99999,9",,"02,1,+00335,1,99,9","04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR SBGR 031100Z 08005KT 9000 FEW011 SCT020 25/22 Q1019=",
"83075099999","2015-01-03T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0021,1","00610,1,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9",,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 031200Z 06004KT 9999 BKN020 26/22 Q1019=",
"83075099999","2015-01-03T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","00610,1,9,N","009999,1,9,9","+0270,1","+0220,1","99999,9",,"07,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 031300Z 06006KT 9999 BKN020 27/22 Q1019=",
"83075099999","2015-01-03T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0010,1","00914,1,9,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,"07,1,+00914,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00914,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 031400Z 12002KT 9999 BKN030 29/23 Q1019=",
