"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83746099999","2011-04-13T22:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0041,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0220,1","99999,9",,,,,,,,"10119,1,99999,9",,,,,"MET045METAR SBGL 132200Z 15008KT CAVOK 27/22 Q1012;",
"83746099999","2011-04-13T23:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0220,1","99999,9",,,,,,,,"10129,1,99999,9",,,,,"MET045METAR SBGL 132300Z 13004KT CAVOK 27/22 Q1013;",
"83746099999","2011-04-14T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0220,1","99999,9",,,,,,,,"10129,1,99999,9",,,,,"MET045METAR SBGL 140000Z 15004KT CAVOK 27/22 Q1013;",
"83746099999","2011-04-14T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0220,1","99999,9",,,,,,,,"10139,1,99999,9",,,,,"MET045METAR SBGL 140100Z 00000KT CAVOK 27/22 Q1014;",
"83746099999","2011-04-14T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","050,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0220,1","99999,9",,,,,,,,"10129,1,99999,9",,,,,"MET045METAR SBGL 140200Z 05002KT CAVOK 26/22 Q1013;",
"83746099999","2011-04-14T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","350,1,N,0026,1","22000,1,9,N","007000,1,N,1","+0260,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET048METAR SBGL 140300Z 35005KT 7000 NSC 26/23 Q1013;","Q01    003SCCGA1"
"83746099999","2011-04-14T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","050,1,N,0010,1","22000,1,9,N","007000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET048METAR SBGL 140400Z 05002KT 7000 NSC 25/23 Q1012;","Q01    003SCCGA1"
"83746099999","2011-04-14T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","22000,1,9,N","008000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET048METAR SBGL 140500Z 00000KT 8000 NSC 25/23 Q1012;","Q01    003SCCGA1"
"83746099999","2011-04-14T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","020,1,N,0021,1","22000,1,9,N","008000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET048METAR SBGL 140600Z 02004KT 8000 NSC 25/23 Q1012;","Q01    003SCCGA1"
"83746099999","2011-04-14T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","340,1,N,0026,1","22000,1,9,N","007000,1,N,1","+0240,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET048METAR SBGL 140700Z 34005KT 7000 NSC 24/23 Q1012;","Q01    003SCCGA1"
"83746099999","2011-04-14T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","010,1,N,0015,1","22000,1,9,N","007000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET048METAR SBGL 140800Z 01003KT 7000 NSC 25/23 Q1013;","Q01    003SCCGA1"
"83746099999","2011-04-14T09:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","340,1,N,0015,1","22000,1,9,N","007000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET048METAR SBGL 140900Z 34003KT 7000 NSC 25/23 Q1013;","Q01    003SCCGA1"
"83746099999","2011-04-14T10:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","350,1,N,0015,1","22000,1,9,N","007000,1,N,1","+0250,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET048METAR SBGL 141000Z 35003KT 7000 NSC 25/23 Q1014;","Q01    003SCCGA1"
"83746099999","2011-04-14T11:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","190,1,N,0021,1","22000,1,9,N","007000,1,N,1","+0270,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET048METAR SBGL 141100Z 19004KT 7000 NSC 27/23 Q1014;","Q01    003SCCGA1"
"83746099999","2011-04-14T12:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","040,1,N,0015,1","22000,1,9,N","009000,1,N,1","+0290,1","+0230,1","99999,9",,"02,1,+00300,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET057METAR SBGL 141200Z 04003KT 9000 4000W FEW010 29/23 Q1015;",
"83746099999","2011-04-14T13:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","030,1,N,0021,1","22000,1,9,N","009000,1,N,1","+0300,1","+0240,1","99999,9",,"02,1,+00300,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET057METAR SBGL 141300Z 03004KT 9000 4000W FEW010 30/24 Q1014;",
"83746099999","2011-04-14T14:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","020,1,N,0026,1","22000,1,9,N","009000,1,N,1","+0320,1","+0220,1","99999,9",,"02,1,+00300,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET057METAR SBGL 141400Z 02005KT 9000 4000W FEW010 32/22 Q1014;",
"83746099999","2011-04-14T15:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","060,1,N,0036,1","22000,1,9,N","007000,1,N,1","+0330,1","+0200,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET048METAR SBGL 141500Z 06007KT 7000 NSC 33/20 Q1013;","Q01    003SCCGA1"
"83746099999","2011-04-14T16:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","040,1,N,0046,1","22000,1,9,N","008000,1,N,1","+0340,1","+0210,1","99999,9",,"02,1,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET051METAR SBGL 141600Z 04009KT 8000 FEW030 34/21 Q1012;",
"83746099999","2011-04-14T17:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0051,1","22000,1,9,N","009000,1,N,1","+0310,1","+0230,1","99999,9",,"02,1,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET051METAR SBGL 141700Z 15010KT 9000 FEW030 31/23 Q1012;",
"83746099999","2011-04-14T18:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0310,1","+0230,1","99999,9",,"02,1,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET051METAR SBGL 141800Z 15011KT 9999 FEW030 31/23 Q1012;",
"83746099999","2011-04-14T19:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0072,1","22000,1,9,N","009000,1,N,1","+0300,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","02,1,+00900,1,02,1",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET061METAR SBGL 141900Z 14014KT 9000 FEW020 FEW030TCU 30/23 Q1012;",
"83746099999","2011-04-14T20:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0057,1","22000,1,9,N","009000,1,N,1","+0290,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","02,1,+00900,1,02,1",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET061METAR SBGL 142000Z 14011KT 9000 FEW020 FEW030TCU 29/23 Q1012;",
"83746099999","2011-04-14T21:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0051,1","22000,1,9,N","009000,1,N,1","+0280,1","+0220,1","99999,9",,"02,1,+00900,1,02,1",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET054METAR SBGL 142100Z 14010KT 9000 FEW030TCU 28/22 Q1013;",
"83746099999","2011-04-14T22:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","170,1,N,0046,1","22000,1,9,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"02,1,+00750,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET051METAR SBGL 142200Z 17009KT 9999 FEW025 27/22 Q1014;",
"83746099999","2011-04-14T23:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","170,1,N,0046,1","22000,1,9,N","011265,1,N,1","+0270,1","+0230,1","99999,9",,"02,1,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET051METAR SBGL 142300Z 17009KT 9999 FEW030 27/23 Q1014;",
"83746099999","2011-04-15T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","170,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"02,1,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 150000Z 17005KT 9999 FEW030 27/22 Q1015;",
"83746099999","2011-04-15T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0220,1","99999,9",,,,,,,,"10149,1,99999,9",,,,,"MET045METAR SBGL 150100Z 00000KT CAVOK 26/22 Q1015;",
"83746099999","2011-04-15T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0220,1","99999,9",,,,,,,,"10139,1,99999,9",,,,,"MET045METAR SBGL 150200Z 00000KT CAVOK 26/22 Q1014;",
"83746099999","2011-04-15T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0210,1","99999,9",,,,,,,,"10139,1,99999,9",,,,,"MET045METAR SBGL 150300Z 00000KT CAVOK 26/21 Q1014;",
"83746099999","2011-04-15T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","010,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0250,1","+0210,1","99999,9",,,,,,,,"10139,1,99999,9",,,,,"MET045METAR SBGL 150400Z 01002KT CAVOK 25/21 Q1014;",
"83746099999","2011-04-15T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","020,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0250,1","+0210,1","99999,9",,,,,,,,"10129,1,99999,9",,,,,"MET045METAR SBGL 150500Z 02003KT CAVOK 25/21 Q1013;",
"83746099999","2011-04-15T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0250,1","+0230,1","99999,9",,,,,,,,"10139,1,99999,9",,,,,"MET045METAR SBGL 150600Z 00000KT CAVOK 25/23 Q1014;",
"83746099999","2011-04-15T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","070,1,N,0010,1","22000,1,9,N","009000,1,N,1","+0240,1","+0230,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET048METAR SBGL 150700Z 07002KT 9000 NSC 24/23 Q1014;","Q01    003SCCGA1"
"83746099999","2011-04-15T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","030,1,N,0010,1","00300,1,9,N","005000,1,N,1","+0250,1","+0230,1","99999,9",,"07,1,+00300,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9","10,1",,,,"MET054METAR SBGL 150800Z 03002KT 5000 BR BKN010 25/23 Q1014;",
"83746099999","2011-04-15T09:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0015,1","22000,1,9,N","004000,1,N,1","+0240,1","+0230,1","99999,9",,"02,1,+00240,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9","10,1",,,,"MET054METAR SBGL 150900Z 14003KT 4000 BR FEW008 24/23 Q1015;",
"83746099999","2011-04-15T10:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0031,1","22000,1,9,N","005000,1,N,1","+0250,1","+0230,1","99999,9",,"02,1,+00240,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9","10,1",,,,"MET054METAR SBGL 151000Z 13006KT 5000 BR FEW008 25/23 Q1015;",
"83746099999","2011-04-15T10:32:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-16","SBGL ","V020","180,1,N,0031,1","00180,1,9,N","004500,1,N,1","+0250,1","+0230,1","99999,9",,"07,1,+00180,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","10,1",,,,"MET054SPECI SBGL 151032Z 18006KT 4500 BR BKN006 25/23 Q1016;",
"83746099999","2011-04-15T11:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0026,1","00180,1,9,N","004000,1,N,1","+0250,1","+0230,1","99999,9",,"07,1,+00180,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","10,1",,,,"MET054METAR SBGL 151100Z 14005KT 4000 BR BKN006 25/23 Q1016;",
"83746099999","2011-04-15T12:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","020,1,N,0031,1","00180,1,9,N","004500,1,N,1","+0270,1","+0230,1","99999,9",,"07,1,+00180,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","10,1",,,,"MET054METAR SBGL 151200Z 02006KT 4500 BR BKN006 27/23 Q1016;",
"83746099999","2011-04-15T13:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","050,1,N,0036,1","22000,1,9,N","004500,1,N,1","+0280,1","+0240,1","99999,9",,"04,1,+00240,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","05,1",,,,"MET054METAR SBGL 151300Z 05007KT 4500 HZ SCT008 28/24 Q1016;",
"83746099999","2011-04-15T14:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","020,1,N,0041,1","22000,1,9,N","004500,1,N,1","+0300,1","+0240,1","99999,9",,"04,1,+00300,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9","05,1",,,,"MET054METAR SBGL 151400Z 02008KT 4500 HZ SCT010 30/24 Q1016;",
"83746099999","2011-04-15T15:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0046,1","22000,1,9,N","006000,1,N,1","+0320,1","+0230,1","99999,9",,"04,1,+00360,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 151500Z 15009KT 6000 SCT012 32/23 Q1015;",
"83746099999","2011-04-15T16:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","110,1,N,0046,1","22000,1,9,N","008000,1,N,1","+0320,1","+0210,1","99999,9",,"02,1,+00450,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET051METAR SBGL 151600Z 11009KT 8000 FEW015 32/21 Q1014;",
"83746099999","2011-04-15T17:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0300,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 151700Z 13012KT 9999 FEW020 30/23 Q1013;",
"83746099999","2011-04-15T18:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0072,1","22000,1,9,N","011265,1,N,1","+0310,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 151800Z 13014KT 9999 FEW020 31/23 Q1013;",
"83746099999","2011-04-15T19:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0300,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 151900Z 14012KT 9999 FEW020 30/23 Q1013;",
"83746099999","2011-04-15T20:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0300,1","+0220,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 152000Z 14011KT 9999 FEW020 30/22 Q1013;",
"83746099999","2011-04-15T21:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","160,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0290,1","+0220,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 152100Z 16012KT 9999 FEW020 29/22 Q1013;",
"83746099999","2011-04-15T22:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0041,1","22000,1,9,N","011265,1,N,1","+0280,1","+0220,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET051METAR SBGL 152200Z 15008KT 9999 FEW020 28/22 Q1014;",
"83746099999","2011-04-15T23:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0031,1","22000,1,9,N","011265,1,N,1","+0270,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 152300Z 14006KT 9999 FEW020 27/23 Q1015;",
"83746099999","2011-04-16T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","22000,1,9,N","011265,1,N,1","+0270,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 160000Z 00000KT 9999 FEW020 27/23 Q1015;",
"83746099999","2011-04-16T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","010,1,N,0021,1","22000,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 160100Z 01004KT 9999 FEW020 26/23 Q1015;",
"83746099999","2011-04-16T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","22000,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"04,1,+00450,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET051METAR SBGL 160200Z 00000KT 9999 SCT015 25/23 Q1016;",
"83746099999","2011-04-16T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0021,1","22000,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"04,1,+00450,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET051METAR SBGL 160300Z 14004KT 9999 SCT015 25/23 Q1016;",
"83746099999","2011-04-16T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0021,1","22000,1,9,N","011265,1,N,1","+0240,1","+0220,1","99999,9",,"04,1,+00450,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 160400Z 12004KT 9999 SCT015 24/22 Q1015;",
"83746099999","2011-04-16T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0015,1","22000,1,9,N","008000,1,N,1","+0240,1","+0220,1","99999,9",,"04,1,+00450,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET051METAR SBGL 160500Z 14003KT 8000 SCT015 24/22 Q1015;",
"83746099999","2011-04-16T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0031,1","00300,1,9,N","008000,1,N,1","+0240,1","+0220,1","99999,9",,"07,1,+00300,1,99,9","07,1,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET058METAR SBGL 160600Z 14006KT 8000 BKN010 BKN030 24/22 Q1014;",
"83746099999","2011-04-16T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0031,1","00240,1,9,N","008000,1,N,1","+0240,1","+0220,1","99999,9",,"07,1,+00240,1,99,9","07,1,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET058METAR SBGL 160700Z 14006KT 8000 BKN008 BKN030 24/22 Q1014;",
"83746099999","2011-04-16T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0031,1","00240,1,9,N","007000,1,N,1","+0240,1","+0220,1","99999,9",,"07,1,+00240,1,99,9","07,1,+00900,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10139,1,99999,9",,,,,"MET058METAR SBGL 160800Z 12006KT 7000 BKN008 BKN030 24/22 Q1014;",
"83746099999","2011-04-16T09:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","22000,1,9,N","008000,1,N,1","+0240,1","+0220,1","99999,9",,"02,1,+00240,1,99,9","04,1,+00900,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10149,1,99999,9",,,,,"MET058METAR SBGL 160900Z 00000KT 8000 FEW008 SCT030 24/22 Q1015;",
"83746099999","2011-04-16T10:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","090,1,N,0031,1","00450,1,9,N","008000,1,N,1","+0250,1","+0220,1","99999,9",,"02,1,+00240,1,99,9","07,1,+00450,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10159,1,99999,9",,,,,"MET058METAR SBGL 161000Z 09006KT 8000 FEW008 BKN015 25/22 Q1016;",
