"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"83075099999","2020-05-16T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0130,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 162200Z 14004KT CAVOK 17/13 Q1020=",
"83075099999","2020-05-16T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 162300Z 13003KT CAVOK 16/13 Q1020=",
"83075099999","2020-05-17T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0140,1","+0130,1","99999,9",,,,,,,"10210,1,99999,9",,,,"MET045METAR SBGR 170000Z 14001KT CAVOK 14/13 Q1021=",
"83075099999","2020-05-17T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0010,1","22000,1,9,N","007000,1,9,9","+0130,1","+0120,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10210,1,99999,9",,,,"MET048METAR SBGR 170100Z 12002KT 7000 NSC 13/12 Q1021=",
"83075099999","2020-05-17T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","22000,1,9,N","005000,1,9,9","+0140,1","+0130,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10210,1,99999,9","10,1",,,"MET051METAR SBGR 170200Z 07003KT 5000 BR NSC 14/13 Q1021=",
"83075099999","2020-05-17T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","005000,1,9,9","+0120,1","+0120,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10210,1,99999,9","10,1",,,"MET051METAR SBGR 170300Z 00000KT 5000 BR NSC 12/12 Q1021=",
"83075099999","2020-05-17T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","004500,1,9,9","+0120,1","+0110,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10210,1,99999,9","10,1","11,1",,"MET100METAR SBGR 170400Z 00000KT 4500 R27L/1200D R27R/1300D R09R/P2000 R09L/P2000 BCFG BR NSC 12/11 Q1021=",
"83075099999","2020-05-17T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,N","004500,1,9,9","+0110,1","+0110,1","99999,9","02,1,+00244,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00244,1,99,9,99,9","10200,1,99999,9","10,1",,,"MET054METAR SBGR 170500Z 09002KT 4500 BR FEW008 11/11 Q1020=",
"83075099999","2020-05-17T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0005,1","99999,9,9,N","004500,1,9,9","+0110,1","+0100,1","99999,9","02,1,+00213,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10200,1,99999,9","10,1","11,1",,"MET103METAR SBGR 170600Z 09001KT 4500 R27L/0700U R27R/1500U R09L/1700D R09R/P2000 BCFG BR FEW007 11/10 Q1020=",
"83075099999","2020-05-17T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00061,1,C,N","003500,1,9,9","+0110,1","+0110,1","99999,9","07,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00061,1,99,9,99,9","10200,1,99999,9","10,1","11,1",,"MET103METAR SBGR 170700Z 00000KT 3500 R27R/0300D R27L/0400D R09R/P2000 R09L/P2000 BCFG BR BKN002 11/11 Q1020=",
"83075099999","2020-05-17T07:17:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","140,1,N,0005,1","00030,1,C,N","000900,1,9,9","+0110,1","+0110,1","99999,9","07,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00030,1,99,9,99,9","10200,1,99999,9","44,1",,,"MET098SPECI SBGR 170717Z 14001KT 0900 R27R/0400N R27L/0400N R09L/0450D R09R/P2000 FG BKN001 11/11 Q1020=",
"83075099999","2020-05-17T07:45:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","100,1,N,0010,1","00030,1,C,N","000400,1,9,9","+0120,1","+0120,1","99999,9","08,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10200,1,99999,9","44,1",,,"MET098SPECI SBGR 170745Z 10002KT 0400 R27L/0300N R27R/0350N R09R/0400D R09L/0700U FG OVC001 12/12 Q1020=",
"83075099999","2020-05-17T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0015,1","00030,1,C,N","000400,1,9,9","+0120,1","+0120,1","99999,9","08,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10200,1,99999,9","44,1",,,"MET098METAR SBGR 170800Z 06003KT 0400 R27L/0350N R09R/0450N R27R/0450N R09L/0500D FG OVC001 12/12 Q1020=",
"83075099999","2020-05-17T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","00030,1,C,N","000200,1,9,9","+0120,1","+0120,1","99999,9","08,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10200,1,99999,9","44,1",,,"MET098METAR SBGR 170900Z 07002KT 0200 R09R/0350N R27R/0350N R27L/0350N R09L/0400N FG OVC001 12/12 Q1020=",
"83075099999","2020-05-17T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00030,1,C,N","000200,1,9,9","+0110,1","+0110,1","99999,9","08,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10210,1,99999,9","44,1",,,"MET098METAR SBGR 171000Z 00000KT 0200 R09R/0200N R09L/0250N R27R/0250N R27L/0250N FG OVC001 11/11 Q1021=",
"83075099999","2020-05-17T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0010,1","00030,1,C,N","000200,1,9,9","+0120,1","+0120,1","99999,9","08,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00030,1,99,9,99,9","10220,1,99999,9","44,1",,,"MET098METAR SBGR 171100Z 05002KT 0200 R09L/0250N R27R/0250N R27L/0250N R09R/0350N FG OVC001 12/12 Q1022=",
"83075099999","2020-05-17T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","030,1,N,0010,1","99999,9,9,N","001200,1,9,9","+0120,1","+0120,1","99999,9","02,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00061,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET102METAR COR SBGR 171200Z 03002KT 1200 R09R/0700U R09L/0700U R27R/0700U R27L/0700U BR FEW002 12/12 Q1022=",
"83075099999","2020-05-17T12:49:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","050,1,N,0010,1","22000,1,9,N","006000,1,9,9","+0150,1","+0150,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9",,,,"MET048SPECI SBGR 171249Z 05002KT 6000 NSC 15/15 Q1023=",
"83075099999","2020-05-17T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0010,1","22000,1,9,N","007000,1,9,9","+0160,1","+0140,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,"MET048METAR SBGR 171300Z 05002KT 7000 NSC 16/14 Q1022=",
"83075099999","2020-05-17T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0120,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET045METAR SBGR 171400Z 07006KT CAVOK 21/12 Q1022=",
"83075099999","2020-05-17T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0130,1","99999,9",,,,,,,"10210,1,99999,9",,,,"MET045METAR SBGR 171500Z 35004KT CAVOK 23/13 Q1021=",
"83075099999","2020-05-17T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","240,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0100,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 171600Z 24004KT CAVOK 24/10 Q1020=",
"83075099999","2020-05-17T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","260,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0090,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 171700Z 26004KT CAVOK 25/09 Q1020=",
"83075099999","2020-05-17T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0260,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,,,"MET045METAR SBGR 171800Z 00000KT CAVOK 26/10 Q1019=",
"83075099999","2020-05-17T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","260,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,,,"MET045METAR SBGR 171900Z 26003KT CAVOK 25/09 Q1019=",
"83075099999","2020-05-17T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","190,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0110,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 172000Z 19006KT CAVOK 22/11 Q1020=",
"83075099999","2020-05-17T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0130,1","99999,9",,,,,,,"10200,1,99999,9",,,,"MET045METAR SBGR 172100Z 16004KT CAVOK 20/13 Q1020=",
"83075099999","2020-05-17T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0130,1","99999,9",,,,,,,"10210,1,99999,9",,,,"MET045METAR SBGR 172200Z 13003KT CAVOK 19/13 Q1021=",
"83075099999","2020-05-17T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0130,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET049METAR COR SBGR 172300Z 14001KT CAVOK 16/13 Q1022=",
"83075099999","2020-05-18T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","007000,1,9,9","+0150,1","+0130,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,"MET048METAR SBGR 180000Z 00000KT 7000 NSC 15/13 Q1022=",
"83075099999","2020-05-18T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0140,1","+0130,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1",,,"MET051METAR SBGR 180100Z 10002KT 4000 BR NSC 14/13 Q1023=",
"83075099999","2020-05-18T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0130,1","+0120,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1",,,"MET051METAR SBGR 180200Z 00000KT 4000 BR NSC 13/12 Q1023=",
"83075099999","2020-05-18T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","004000,1,9,9","+0130,1","+0130,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1",,,"MET051METAR SBGR 180300Z 00000KT 4000 BR NSC 13/13 Q1023=",
"83075099999","2020-05-18T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","22000,1,9,N","004000,1,9,9","+0130,1","+0120,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1",,,"MET051METAR SBGR 180400Z 08003KT 4000 BR NSC 13/12 Q1023=",
"83075099999","2020-05-18T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","22000,1,9,N","004500,1,9,9","+0120,1","+0120,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9","10,1",,,"MET051METAR SBGR 180500Z 08003KT 4500 BR NSC 12/12 Q1022=",
"83075099999","2020-05-18T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0010,1","22000,1,9,N","004000,1,9,9","+0110,1","+0110,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9","10,1",,,"MET051METAR SBGR 180600Z 17002KT 4000 BR NSC 11/11 Q1022=",
"83075099999","2020-05-18T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","22000,1,9,N","004500,1,9,9","+0110,1","+0100,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9","10,1",,,"MET051METAR SBGR 180700Z 08003KT 4500 BR NSC 11/10 Q1022=",
"83075099999","2020-05-18T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0005,1","22000,1,9,N","004500,1,9,9","+0100,1","+0100,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9","10,1",,,"MET051METAR SBGR 180800Z 15001KT 4500 BR NSC 10/10 Q1022=",
"83075099999","2020-05-18T08:30:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","170,1,N,0010,1","00152,1,C,N","003000,1,9,9","+0100,1","+0100,1","99999,9","07,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00152,1,99,9,99,9","10220,1,99999,9","10,1",,,"MET054SPECI SBGR 180830Z 17002KT 3000 BR BKN005 10/10 Q1022=",
"83075099999","2020-05-18T08:40:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","150,1,N,0010,1","00091,1,C,N","000300,1,9,9","+0100,1","+0100,1","99999,9","08,1,+00091,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9","44,1",,,"MET098SPECI SBGR 180840Z 15002KT 0300 R09R/P2000 R09L/P2000 R27R/P2000 R27L/P2000 FG OVC003 10/10 Q1023=",
"83075099999","2020-05-18T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00091,1,C,N","000200,1,9,9","+0110,1","+0110,1","99999,9","08,1,+00091,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00091,1,99,9,99,9","10230,1,99999,9","44,1",,,"MET098METAR SBGR 180900Z 00000KT 0200 R09R/P2000 R09L/P2000 R27R/P2000 R27L/P2000 FG OVC003 11/11 Q1023=",
"83075099999","2020-05-18T09:25:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","070,1,N,0015,1","00030,1,W,N","000200,1,9,9","+0120,1","+0120,1","99999,9","09,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","09,99,1,09,1,99,9,00030,1,99,9,99,9","10230,1,99999,9","44,1",,,"MET097SPECI SBGR 180925Z 07003KT 0200 R09R/0600N R09L/0600N R27R/0800N R27L/1300D FG VV001 12/12 Q1023=",
"83075099999","2020-05-18T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0010,1","00061,1,W,N","000400,1,9,9","+0120,1","+0120,1","99999,9","09,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","09,99,1,09,1,99,9,00061,1,99,9,99,9","10240,1,99999,9","44,1",,,"MET097METAR SBGR 181000Z 08002KT 0400 R09L/0400N R27R/0450N R27L/0450N R09R/0500N FG VV002 12/12 Q1024=",
"83075099999","2020-05-18T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0005,1","00061,1,W,N","000300,1,9,9","+0140,1","+0140,1","99999,9","09,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","09,99,1,09,1,99,9,00061,1,99,9,99,9","10240,1,99999,9","44,1",,,"MET097METAR SBGR 181100Z 10001KT 0300 R09R/0800U R09L/0800U R27R/0800N R27L/0800N FG VV002 14/14 Q1024=",
"83075099999","2020-05-18T11:35:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","080,1,N,0026,1","00061,1,C,N","001200,1,9,9","+0150,1","+0150,1","99999,9","08,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10240,1,99999,9","10,1",,,"MET098SPECI SBGR 181135Z 08005KT 1200 R09R/1200U R09L/1600U R27L/1600U R27R/1800U BR OVC002 15/15 Q1024=",
"83075099999","2020-05-18T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0036,1","00061,1,C,N","003000,1,9,9","+0150,1","+0150,1","99999,9","08,1,+00061,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00061,1,99,9,99,9","10240,1,99999,9","10,1",,,"MET054METAR SBGR 181200Z 07007KT 3000 BR OVC002 15/15 Q1024=",
"83075099999","2020-05-18T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0051,1","00152,1,C,N","006000,1,9,9","+0150,1","+0150,1","99999,9","08,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00152,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 181300Z 07010KT 6000 OVC005 15/15 Q1025=",
"83075099999","2020-05-18T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0036,1","00274,1,C,N","009999,1,9,9","+0170,1","+0150,1","99999,9","08,1,+00274,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00274,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 181400Z 06007KT 9999 OVC009 17/15 Q1025=",
"83075099999","2020-05-18T14:30:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","030,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0190,1","+0150,1","99999,9","04,1,+00335,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10240,1,99999,9",,,,"MET051SPECI SBGR 181430Z 03007KT 9999 SCT011 19/15 Q1024=",
"83075099999","2020-05-18T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0150,1","99999,9",,,,,,,"10240,1,99999,9",,,,"MET045METAR SBGR 181500Z 06005KT CAVOK 19/15 Q1024=",
"83075099999","2020-05-18T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0150,1","99999,9",,,,,,,"10230,1,99999,9",,,,"MET045METAR SBGR 181600Z 07004KT CAVOK 22/15 Q1023=",
"83075099999","2020-05-18T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0120,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET045METAR SBGR 181700Z 09002KT CAVOK 25/12 Q1022=",
"83075099999","2020-05-18T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0100,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET045METAR SBGR 181800Z 17004KT CAVOK 25/10 Q1022=",
"83075099999","2020-05-18T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0100,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET045METAR SBGR 181900Z 13005KT CAVOK 24/10 Q1022=",
"83075099999","2020-05-18T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0140,1","99999,9",,,,,,,"10220,1,99999,9",,,,"MET045METAR SBGR 182000Z 14006KT CAVOK 23/14 Q1022=",
"83075099999","2020-05-18T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0150,1","99999,9",,,,,,,"10230,1,99999,9",,,,"MET045METAR SBGR 182100Z 15006KT CAVOK 20/15 Q1023=",
"83075099999","2020-05-18T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0150,1","99999,9",,,,,,,"10230,1,99999,9",,,,"MET045METAR SBGR 182200Z 11003KT CAVOK 18/15 Q1023=",
"83075099999","2020-05-18T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0160,1","+0140,1","99999,9","02,1,+00335,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10240,1,99999,9",,,,"MET051METAR SBGR 182300Z 14003KT 9999 FEW011 16/14 Q1024=",
"83075099999","2020-05-19T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0160,1","+0140,1","99999,9","04,1,+00335,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 190000Z 14004KT 9999 SCT011 16/14 Q1025=",
"83075099999","2020-05-19T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0150,1","+0140,1","99999,9","02,1,+00305,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 190100Z 14003KT 9999 FEW010 15/14 Q1025=",
"83075099999","2020-05-19T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0015,1","22000,1,9,N","008000,1,9,9","+0150,1","+0140,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,,,"MET048METAR SBGR 190200Z 14003KT 8000 NSC 15/14 Q1025=",
"83075099999","2020-05-19T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0005,1","22000,1,9,N","008000,1,9,9","+0140,1","+0130,1","99999,9",,,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10250,1,99999,9",,,,"MET048METAR SBGR 190300Z 11001KT 8000 NSC 14/13 Q1025=",
"83075099999","2020-05-19T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0005,1","99999,9,9,N","005000,1,9,9","+0130,1","+0130,1","99999,9","04,1,+00274,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10250,1,99999,9","10,1",,,"MET054METAR SBGR 190400Z 09001KT 5000 BR SCT009 13/13 Q1025=",
"83075099999","2020-05-19T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0005,1","99999,9,9,N","005000,1,9,9","+0130,1","+0120,1","99999,9","04,1,+00792,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00792,1,99,9,99,9","10250,1,99999,9","10,1",,,"MET054METAR SBGR 190500Z 10001KT 5000 BR SCT026 13/12 Q1025=",
"83075099999","2020-05-19T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0015,1","00640,1,C,N","006000,1,9,9","+0140,1","+0130,1","99999,9","07,1,+00640,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00640,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 190600Z 06003KT 6000 BKN021 14/13 Q1025=",
"83075099999","2020-05-19T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00579,1,C,N","007000,1,9,9","+0150,1","+0130,1","99999,9","07,1,+00579,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00579,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 190700Z 00000KT 7000 BKN019 15/13 Q1025=",
"83075099999","2020-05-19T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00457,1,C,N","008000,1,9,9","+0150,1","+0130,1","99999,9","07,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10250,1,99999,9",,,,"MET051METAR SBGR 190800Z 00000KT 8000 BKN015 15/13 Q1025=",
