"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"83075099999","2017-01-02T19:03:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","340,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0290,1","+0200,1","99999,9",,"04,1,+01219,1,99,9","02,1,+01372,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9","95,1",,,"MET066SPECI SBGR 021903Z 34006KT 9999 -TSRA SCT040 FEW045CB 29/20 Q1013=",
"83075099999","2017-01-02T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","220,1,N,0041,1","01067,1,9,N","008000,1,9,9","+0250,1","+0210,1","99999,9",,"07,1,+01067,1,99,9","04,1,+01219,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9","10140,1,99999,9","95,1",,"0098,1","MET069METAR SBGR 022000Z 22008G19KT 8000 -TSRA BKN035 SCT040CB 25/21 Q1014=",
"83075099999","2017-01-02T20:30:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","170,1,N,0036,1","01219,1,9,N","006000,1,9,9","+0220,1","+0210,1","99999,9",,"07,1,+01219,1,99,9","04,1,+01372,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10150,1,99999,9","95,1",,,"MET065SPECI SBGR 022030Z 17007KT 6000 TSRA BKN040 SCT045CB 22/21 Q1015=",
"83075099999","2017-01-02T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","220,1,N,0015,1","02438,1,9,N","009999,1,9,9","+0220,1","+0200,1","99999,9",,"04,1,+01219,1,99,9","02,1,+01372,1,09,1","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10150,1,99999,9","95,1",,,"MET078METAR SBGR 022100Z 22003KT 9999 -TSRA SCT040 FEW045CB BKN080 22/20 Q1015 RERA=",
"83075099999","2017-01-02T21:25:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","160,1,N,0015,1","02438,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"04,1,+01372,1,99,9","08,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10150,1,99999,9","61,1",,,"MET067SPECI SBGR 022125Z 16003KT 9999 -RA SCT045 OVC080 21/21 Q1015 RETS=",
"83075099999","2017-01-02T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","230,1,N,0010,1","02438,1,9,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,"04,1,+01372,1,99,9","02,1,+01524,1,09,1","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10150,1,99999,9","95,1",,,"MET073METAR SBGR 022200Z 23002KT 9999 -TSRA SCT045 FEW050CB OVC080 21/20 Q1015=",
"83075099999","2017-01-02T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","260,1,N,0005,1","01067,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"07,1,+01067,1,99,9","02,1,+01372,1,09,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9",,"13,1",,,"MET078METAR SBGR 022300Z 26001KT 9999 VCTS BKN035 FEW045CB BKN100 21/21 Q10 16 RETS=",
"83075099999","2017-01-03T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0015,1","02743,1,9,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"04,1,+00914,1,99,9","02,1,+01372,1,09,1","07,1,+02743,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10170,1,99999,9","13,1","61,1",,"MET076METAR SBGR 030000Z 12003KT 9999 -RA VCTS SCT030 FEW045CB BKN090 22/21 Q1017=",
"83075099999","2017-01-03T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0026,1","03048,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"02,1,+00305,1,99,9","02,1,+01372,1,09,1","07,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","13,1","61,1",,"MET076METAR SBGR 030100Z 08005KT 9999 -RA VCTS FEW010 FEW045CB BKN100 21/21 Q1017=",
"83075099999","2017-01-03T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0031,1","03048,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"04,1,+00274,1,99,9","07,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SBGR 030200Z 06006KT 9999 SCT009 BKN100 21/21 Q1017=",
"83075099999","2017-01-03T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0021,1","03048,1,C,N","009999,1,9,9","+0210,1","+0200,1","99999,9",,"04,1,+00183,1,99,9","04,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SBGR 030300Z 08004KT 9999 SCT006 SCT100 21/20 Q1017=",
"83075099999","2017-01-03T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"10160,1,99999,9",,,,"MET045METAR SBGR 030400Z 08004KT CAVOK 02/20 Q1016=","Q0120    2ATOD  "
"83075099999","2017-01-03T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0200,1","99999,9",,,,,,,,"10150,1,99999,9",,,,"MET045METAR SBGR 030500Z 00000KT CAVOK 20/20 Q1015=",
