"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2012-07-17T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","120,1,N,0021,1","00270,1,9,N","011265,1,N,1","+0130,1","+0130,1","99999,9",,"07,1,+00270,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9",,,,,"MET051METAR SBGR 170500Z 12004KT 9999 BKN009 13/13 Q1024;",
"83075099999","2012-07-17T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","110,1,N,0026,1","00240,1,9,N","004000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00240,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","61,1",,,,"MET055METAR SBGR 170600Z 11005KT 4000 -RA OVC008 13/13 Q1023;",
"83075099999","2012-07-17T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","130,1,N,0021,1","00390,1,9,N","004000,1,N,1","+0130,1","+0130,1","99999,9",,"04,1,+00180,1,99,9","07,1,+00390,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9","10,1","51,1","61,1",,"MET067METAR SBGR 170700Z 13004KT 4000 -RADZ BR SCT006 BKN013 13/13 Q1022;",
"83075099999","2012-07-17T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","090,1,N,0031,1","00240,1,9,N","011265,1,N,1","+0140,1","+0140,1","99999,9",,"07,1,+00240,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR SBGR 170800Z 09006KT 9999 BKN008 14/14 Q1022;",
"83075099999","2012-07-17T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","130,1,N,0026,1","00180,1,9,N","009000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00180,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR SBGR 170900Z 13005KT 9000 OVC006 13/13 Q1022;",
"83075099999","2012-07-17T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","100,1,N,0026,1","00180,1,9,N","003500,1,N,1","+0140,1","+0140,1","99999,9",,"07,1,+00180,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1",,,,"MET054METAR SBGR 171000Z 10005KT 3500 BR BKN006 14/14 Q1023;",
"83075099999","2012-07-17T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","080,1,N,0036,1","00180,1,9,N","004000,1,N,1","+0140,1","+0140,1","99999,9",,"08,1,+00180,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9","10,1","61,1",,,"MET058METAR SBGR 171100Z 08007KT 4000 -RA BR OVC006 14/14 Q1023;",
"83075099999","2012-07-17T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","060,1,N,0046,1","00180,1,9,N","005000,1,N,1","+0140,1","+0140,1","99999,9",,"08,1,+00180,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9","10,1",,,,"MET054METAR SBGR 171200Z 06009KT 5000 BR OVC006 14/14 Q1024;",
"83075099999","2012-07-17T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","070,1,N,0041,1","00150,1,9,N","005000,1,N,1","+0140,1","+0140,1","99999,9",,"08,1,+00150,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10240,1,99999,9","10,1",,,,"MET054METAR SBGR 171300Z 07008KT 5000 BR OVC005 14/14 Q1024;",
"83075099999","2012-07-17T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","070,1,N,0041,1","00270,1,9,N","009000,1,N,1","+0160,1","+0140,1","99999,9",,"08,1,+00270,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10230,1,99999,9",,,,,"MET051METAR SBGR 171400Z 07008KT 9000 OVC009 16/14 Q1023;",
"83075099999","2012-07-17T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","080,1,N,0057,1","00330,1,9,N","009000,1,N,1","+0170,1","+0140,1","99999,9",,"07,1,+00330,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,,"MET051METAR SBGR 171500Z 08011KT 9000 BKN011 17/14 Q1022;",
"83075099999","2012-07-17T15:15:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","SBGR ","V020","080,1,N,0051,1","00900,1,9,N","011265,1,N,1","+0170,1","+0140,1","99999,9",,"07,1,+00900,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10220,1,99999,9",,,,,"MET051SPECI SBGR 171515Z 08010KT 9999 BKN030 17/14 Q1022;",
"83075099999","2012-07-17T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","090,1,N,0041,1","00900,1,9,N","011265,1,N,1","+0180,1","+0140,1","99999,9",,"07,1,+00900,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10210,1,99999,9",,,,,"MET051METAR SBGR 171600Z 09008KT 9999 BKN030 18/14 Q1021;",
"83075099999","2012-07-17T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","060,1,N,0046,1","00900,1,9,N","011265,1,N,1","+0190,1","+0150,1","99999,9",,"07,1,+00900,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 171700Z 06009KT 9999 BKN030 19/15 Q1019;",
"83075099999","2012-07-17T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","060,1,N,0046,1","00900,1,9,N","006000,1,N,1","+0180,1","+0150,1","99999,9",,"08,1,+00900,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10190,1,99999,9","61,1",,,,"MET055METAR SBGR 171800Z 06009KT 6000 -RA OVC030 18/15 Q1019;",
"83075099999","2012-07-17T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","340,1,N,0021,1","00900,1,9,N","011265,1,N,1","+0170,1","+0140,1","99999,9",,"08,1,+00900,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9",,,,,"MET051METAR SBGR 171900Z 34004KT 9999 OVC030 17/14 Q1020;",
"83075099999","2012-07-17T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","020,1,N,0031,1","01050,1,9,N","004500,1,N,1","+0160,1","+0140,1","99999,9",,"08,1,+01050,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9","10,1","61,1",,,"MET058METAR SBGR 172000Z 02006KT 4500 -RA BR OVC035 16/14 Q1020;",
"83075099999","2012-07-17T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","030,1,N,0026,1","02400,1,9,N","004500,1,N,1","+0160,1","+0130,1","99999,9",,"04,1,+00450,1,99,9","08,1,+02400,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10200,1,99999,9","10,1",,,,"MET061METAR SBGR 172100Z 03005KT 4500 BR SCT015 OVC080 16/13 Q1020;",
