"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2019-01-02T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0010,1","03048,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR SBGR 020100Z 08002KT 9999 FEW015 BKN100 22/22 Q1019=",
"83075099999","2019-01-02T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00610,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10200,1,99999,9",,,,,"MET051METAR SBGR 020200Z 07004KT 9999 FEW020 22/22 Q1020=",
"83075099999","2019-01-02T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00274,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00274,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 020300Z 07006KT 9999 FEW009 22/22 Q1019=",
"83075099999","2019-01-02T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"02,1,+00213,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 020400Z 13002KT 9999 FEW007 21/21 Q1018=",
"83075099999","2019-01-02T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"02,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 020500Z 00000KT 9999 FEW005 21/21 Q1018=",
"83075099999","2019-01-02T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","040,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9",,"02,1,+00152,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 020600Z 04002KT 9999 FEW005 21/21 Q1017=",
"83075099999","2019-01-02T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","00091,1,C,N","000900,1,9,9","+0200,1","+0200,1","99999,9",,"07,1,+00091,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00091,1,99,9,99,9","10170,1,99999,9","44,1",,,,"MET098METAR SBGR 020700Z 07005KT 0900 R09R/P2000 R09L/P2000 R27R/P2000 R27L/P2000 FG BKN003 20/20 Q1017=",
"83075099999","2019-01-02T07:25:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","070,1,N,0015,1","00030,1,C,N","002000,1,9,9","+0200,1","+0200,1","99999,9",,"07,1,+00030,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00030,1,99,9,99,9","10180,1,99999,9","10,1",,,,"MET054SPECI SBGR 020725Z 07003KT 2000 BR BKN001 20/20 Q1018=",
"83075099999","2019-01-02T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","99999,9,9,N","000800,1,9,9","+0200,5","+0200,5","99999,9","09,R,9999,9",,,,,,,"10180,5,99999,9","45,5",,,,"MET099METAR SBGR 020800Z 07003KT 0800 R09R/P2000 R09L/P2000 R27R/P2000 R27L /P2000 FG BKN001 20/20 Q1018=","D01      0ADE735"
"83075099999","2019-01-02T08:20:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","060,1,N,0015,1","99999,9,9,N","000700,1,9,9","+0200,5","+0200,5","99999,9","09,R,9999,9",,,,,,,"10180,5,99999,9","45,5",,,,"MET099SPECI SBGR 020820Z 06003KT 0700 R09R/0500D R09L/0750D R27L/1800D R27R /P2000 FG BKN002 20/20 Q1018=","D01      0ADE735"
