CODE,COUNTRY,ICAO,LAT,LON,ELEV(M),BEGIN,END
16744099999,GR,,+36.417,+025.433,+0036.0,19350101,20020513
16744399999,GR,LGSR,+36.399,+025.479,+0038.7,19910801,20200808
16746099999,GR,LGSA,+35.532,+024.150,+0149.4,19321101,20200808
1674643209,GR,KQNC,+35.533,+024.150,+0146.3,19730801,20041231
16747099999,GR,,+35.500,+024.033,+0062.0,19491001,19700514
16748099999,GR,,+35.500,+027.217,+0009.0,19920612,20041216
16749099999,GR,LGRP,+36.405,+028.086,+0005.8,19350101,20200808
16749499999,GR,,+36.383,+028.117,+0062.0,19770803,19870320
16750099999,GR,,+35.533,+023.817,+0025.0,19410809,20091117
16754099999,GR,LGIR,+35.340,+025.180,+0035.1,19321101,20200808
16754399999,GR,LGKP,+35.421,+027.146,+0020.1,19980201,20200808
16756099999,GR,,+35.000,+025.733,+0013.0,19651204,20030306
16757099999,GR,,+35.200,+026.100,+0028.0,19640101,20200808
16758099999,GR,,+35.350,+024.517,+0007.0,19670317,20030317
16759099999,GR,,+35.066,+024.750,+0007.0,19420108,20200808
16760099999,GR,,+35.183,+025.317,+0336.0,20090323,20200808
16765099999,GR,,+35.428,+027.147,+0006.0,19910920,20200808
16999099999,GR,,+00.000,+000.000,-0999.0,19860101,20030128
17020099999,TU,,+41.633,+032.333,+0033.0,19510101,20200808
17022099999,TU,LTAS,+41.450,+031.800,+0137.0,19570703,20200808
17022299999,TU,,+41.317,+033.783,+1100.0,20180101,20180528
17022399999,TU,LTBX,+41.000,+029.217,+0121.9,20111212,20200807
17024099999,TU,,+41.983,+033.783,+0064.0,19730101,20200808
17026099999,TU,,+42.033,+035.167,+0032.0,19570701,20200808
17029099999,TU,LTAQ,+41.283,+036.333,+0168.0,19730101,19990822
17030099999,TU,,+41.283,+036.300,+0004.0,19510101,20200808
17031099999,TU,LTFH,+41.254,+036.567,+0005.5,20010915,20200808
17033099999,TU,,+40.983,+037.900,+0004.0,20031119,20200808
17034099999,TU,,+40.917,+038.383,+0037.0,19730101,20200808
17038099999,TU,LTCG,+40.995,+039.790,+0031.7,19510101,20200808
17040099999,TU,,+41.033,+040.517,+0009.0,20031117,20200808
17042099999,TU,,+41.400,+041.433,+0033.0,19630103,20200808
17045099999,TU,,+41.183,+041.817,+0628.0,20010912,20200808
17046099999,TU,,+41.117,+042.717,+1829.0,20080906,20200808
17050099999,TU,,+41.667,+026.567,+0051.0,19550101,20200808
17052099999,TU,,+41.733,+027.233,+0232.0,19910202,20200808
17054099999,TU,LTBU,+41.138,+027.919,+0175.0,20050101,20200808
17056099999,TU,,+40.983,+027.550,+0003.0,19630101,20200808
17057599999,TU,,+41.133,+027.917,+0179.0,19921223,20180522
17059099999,TU,,+41.250,+029.033,+0030.0,19730101,20200808
17060099999,TU,LTBA,+40.977,+028.821,+0049.7,19450613,20200808
17061099999,TU,,+41.133,+029.067,+0058.0,19650405,20200808
17062099999,TU,,+40.900,+029.150,+0033.0,19990603,20070509
17063099999,TU,LTFJ,+40.899,+029.309,+0095.1,20031118,20200808
17064099999,TU,,+40.900,+029.150,+0018.0,20140218,20200808
17066099999,,,,,,19730101,19750823
17066199999,TU,,+40.767,+029.900,+0076.0,20150817,20200808
17067099999,TU,,+40.667,+029.833,+0018.0,19630101,20161214
17067199999,TU,,+38.767,+034.533,+0969.0,20040510,20180514
17067299999,TU,,+40.250,+029.550,+0239.0,20040510,20180528
17067399999,TU,,+41.250,+036.567,+0006.0,20040510,20180528
17067499999,TU,LTFG,+36.300,+032.300,+0028.0,20040510,20200808
17067599999,TU,,+39.550,+027.000,+0050.0,20180101,20180524
17068099999,TU,,+40.850,+029.900,+0070.0,19990315,20200808
17069099999,TU,,+40.783,+030.417,+0030.0,20030606,20200808
17070099999,TU,,+40.733,+031.600,+0743.0,19730101,20200808
17072099999,TU,,+40.833,+031.167,+0146.0,20081020,20200808
17074099999,TU,LTAL,+41.314,+033.796,+1100.0,19630101,20200808
17078099999,TU,,+41.200,+032.633,+0259.0,20080801,20160516
17080099999,TU,,+40.600,+033.617,+0751.0,20040417,20200808
17082099999,TU,LTAP,+40.829,+035.522,+0535.8,19500101,20200808
17084099999,TU,,+40.550,+034.950,+0776.0,19730101,20200808
17085099999,TU,,+40.650,+035.850,+0412.0,19910212,20200808
17086099999,TU,LTAW,+40.300,+036.567,+0608.0,19910216,20200808
17088099999,TU,,+40.467,+039.467,+1219.0,19860624,20200808
17089099999,TU,,+40.250,+040.233,+1584.0,20091117,20200808
17090099999,TU,LTAR,+39.814,+036.903,+1595.9,19630103,20200808
17090599999,TU,LTAR,+39.750,+037.017,+1285.0,19760802,19900801
17092099999,TU,LTCD,+39.710,+039.527,+1153.1,19500101,20200808
17095099999,TU,,+39.900,+041.283,+1869.0,20140218,20200808
17096099999,TU,LTCE,+39.957,+041.170,+1756.6,19500501,20200808
17096599999,TU,,+39.917,+041.267,+1869.0,19751202,19901128
17098099999,TU,LTCF,+40.562,+043.115,+1795.0,19630105,20200808
17098199999,TU,LTCL,+37.979,+041.840,+0609.9,20061222,20200808
17099099999,TU,LTCO,+39.733,+043.050,+1632.0,20010712,20200808
17100099999,TU,,+39.917,+044.050,+0858.0,19630106,20200808
17100199999,TU,LTCT,+39.983,+043.867,+0946.0,20120713,20200808
17110099999,TU,,+40.183,+025.900,+0072.0,19730101,20160328
17111099999,TU,,+39.833,+026.067,+0030.0,20080922,20160809
17112099999,TU,LTBH,+40.138,+026.427,+0007.0,19630101,20200808
17115099999,TU,LTBG,+40.318,+027.978,+0051.8,19500101,20200808
17116099999,TU,LTBE,+40.183,+029.067,+0100.0,19730101,20200808
17117099999,TU,LTBN,+39.433,+030.017,+0921.0,19730101,20200806
17118099999,TU,LTBR,+40.255,+029.563,+0232.9,20050101,20200808
17118599999,TU,LTAV,+39.451,+031.365,+0970.8,19940124,20200807
17119099999,TU,LTBP,+40.667,+029.283,+0004.0,20080808,20200808
17120099999,TU,,+40.150,+029.967,+0539.0,19950901,20200808
17124099999,TU,LTBI,+39.784,+030.582,+0786.7,19500101,20200808
17127099999,TU,LTAE,+40.079,+032.566,+0843.4,19730101,20200808
17127399999,TU,,+40.083,+032.567,+0840.0,19900424,19950831
17128099999,TU,LTAC,+40.128,+032.995,+0952.5,19670101,20200808
17129099999,TU,LTAD,+39.950,+032.689,+0808.6,19450131,20200808
17129599999,TU,,+39.933,+032.733,+0842.0,19940806,20180524
17130099999,TU,,+39.950,+032.883,+0891.0,19740601,20200808
17131099999,TU,LTAB,+39.935,+032.741,+0821.1,20050101,20200808
17135099999,TU,,+39.850,+033.517,+0748.0,19980303,20200808
17140099999,TU,,+39.817,+034.800,+1298.0,19910301,20200808
17145099999,TU,LTFD,+39.555,+027.014,+0015.2,19990211,20200808
17150099999,TU,LTBF,+39.619,+027.926,+0103.6,19500101,20200808
17155099999,TU,,+39.417,+029.967,+0969.0,20030330,20200808
17160099999,TU,,+39.150,+034.167,+1007.0,19630111,20200808
17162099999,TU,,+39.183,+036.067,+1171.0,19730101,20160701
17165099999,TU,,+39.117,+039.550,+0981.0,20090112,20200808
17170099999,TU,LTCI,+38.468,+043.332,+1670.3,19570701,20200808
17175099999,TU,,+39.300,+026.700,+0004.0,19980303,20200808
17177099999,TU,,,,,19881001,19900329
17180099999,TU,,+39.067,+026.883,+0003.0,19730101,20200808
17184099999,TU,LTBT,+38.809,+027.834,+0080.2,19630101,20200808
17186099999,TU,,+38.617,+027.433,+0071.0,19860624,20200808
17186599999,TU,LTBZ,+38.633,+027.350,+0073.5,20121124,20200808
17188099999,TU,LTBO,+38.683,+029.400,+0919.0,19630101,20200808
17189099999,TU,,+38.730,+030.600,+1012.0,20080101,20190415
17190099999,TU,LTAH,+38.726,+030.601,+1008.9,19630101,20200808
17190599999,TU,,+38.733,+030.600,+1010.0,19500101,19901011
17191099999,TU,,+38.650,+032.950,+0969.0,20080807,20200808
17192099999,TU,,+38.383,+034.050,+0961.0,20081125,20200808
17193099999,TU,,+38.617,+034.700,+1260.0,20010711,20200808
17194099999,TU,LTAZ,+38.772,+034.535,+0944.9,20050103,20200808
17195099999,TU,LTAU,+38.770,+035.495,+1055.5,19660722,20200808
17196099999,TU,LTAM,+38.683,+035.483,+1096.0,19630101,20021121
17197099999,TU,LTAO,+38.354,+038.254,+0919.3,20020902,20200808
17198399999,TU,,+38.800,+027.833,+0075.0,19870108,19881213
17199099999,TU,,+38.350,+038.317,+0948.0,20040713,20081231
17200099999,TU,LTAT,+38.435,+038.091,+0862.0,19500106,20200808
17200599999,TU,LTBQ,+40.735,+030.083,+0055.5,19770323,20200808
17200699999,TU,LTBY,+39.810,+030.519,+0788.8,20050804,20200808
17202099999,TU,LTCA,+38.607,+039.291,+0892.1,19730101,20200808
17203099999,TU,LTCU,+38.867,+040.500,+1177.0,19910406,20200808
17204099999,TU,,+38.733,+041.517,+1320.0,20031121,20200808
17204399999,TU,LTCK,+38.748,+041.661,+1267.1,19920914,20200808
17205099999,TU,,+38.483,+042.300,+1665.0,19750427,20161129
17210099999,TU,,+37.917,+041.950,+0896.0,19630104,20200808
17218099999,TU,LTBL,+38.513,+027.010,+0004.9,19500115,20200808
17218999999,TU,LTFA,+38.518,+026.977,+0004.0,19971010,20200807
17219099999,TU,LTBJ,+38.292,+027.157,+0125.6,19800925,20200808
17219199999,TU,LTBK,+38.319,+027.159,+0132.0,19731108,20200807
17220099999,TU,,+38.433,+027.167,+0029.0,19500115,20200808
17221099999,TU,,+38.300,+026.300,+0005.0,20090313,20200808
17232099999,TU,LTFB,+37.867,+027.250,+0022.0,20070127,20200808
17234099999,TU,LTBD,+37.850,+027.850,+0056.0,19821101,20200808
17234599999,TU,,+36.717,+028.783,+0007.0,19860111,19881111
17237099999,TU,,+37.783,+029.083,+0425.0,19730101,20200808
17237599999,TU,LTAY,+37.786,+029.701,+0851.9,19940805,20200808
17238099999,TU,,+37.667,+030.333,+0967.0,20070127,20200808
17239099999,TU,,+38.350,+031.417,+1002.0,20081105,20200808
17240099999,TU,LTBM,+37.785,+030.582,+0990.6,19630101,20200808
17241099999,TU,LTFC,+37.855,+030.368,+0864.1,20040713,20200808
17244099999,TU,LTAN,+37.979,+032.562,+1030.5,19500102,20200808
17246099999,TU,,+37.200,+033.217,+1023.0,20091028,20200808
17248099999,TU,,+37.500,+034.050,+1044.0,19730101,20200808
17250099999,TU,,+37.967,+034.683,+1210.0,19880106,20200808
17255099999,TU,LTCN,+37.600,+036.933,+0572.0,19980303,20200808
17260099999,TU,LTAJ,+36.947,+037.479,+0705.6,19730101,20200808
17262099999,TU,,+36.717,+037.117,+0638.0,20080821,20200808
17265099999,TU,LTCP,+37.750,+038.283,+0672.0,20070127,20200808
17270099999,TU,,+37.133,+038.767,+0549.0,19630105,20200808
17271099999,TU,LTCS,+37.483,+038.883,+0825.4,20080401,20200808
17273499999,TU,,+37.250,+027.667,+0007.0,19990114,20180514
17275099999,TU,LTCR,+37.300,+040.733,+1050.0,19910214,20200808
17280099999,TU,LTCC,+37.894,+040.201,+0686.1,19500101,20200808
17280599999,TU,LTCJ,+37.933,+041.117,+0533.0,19740731,19891228
17282099999,TU,LTCJ,+37.929,+041.117,+0555.3,19910209,20200808
17282199999,TU,LTCV,+37.367,+042.567,+0621.0,20130917,20200808
17285099999,TU,,+37.567,+043.767,+1728.0,19730101,20200808
17290099999,TU,LTBV,+37.140,+027.670,+0061.6,19630101,20200808
17291099999,TU,LTFE,+37.251,+027.664,+0006.4,20050101,20200808
17292099999,TU,,+37.217,+028.367,+0646.0,19630101,20200808
17295099999,TU,LTBS,+36.713,+028.793,+0006.1,19860624,20200808
17295399999,TU,,+36.717,+028.783,+0007.0,19881208,19901126
17296099999,TU,,+36.617,+029.117,+0003.0,20080821,20200808
17297099999,TU,,+36.700,+027.667,+0028.0,20080821,20200808
17298099999,TU,,+36.850,+028.267,+0016.0,19871227,20200808
17300099999,TU,LTAI,+36.899,+030.800,+0053.9,19510101,20200808
17302099999,TU,,+36.867,+030.700,+0047.0,20080801,20200808
17310099999,TU,,+36.550,+032.000,+0006.0,20010705,20200808
17320099999,TU,,+36.083,+032.833,+0004.0,19861216,20200808
17330099999,TU,,+36.383,+033.933,+0015.0,19630101,20200808
17340099999,TU,,+36.800,+034.633,+0003.0,19740820,20200808
1735003308,TU,LTAG,+37.000,+035.417,+0066.0,19730101,20200808
17350099999,TU,LTAG,+37.002,+035.426,+0072.5,20000101,20041231
17350599999,TU,,+36.983,+035.283,+0020.0,19730503,19870320
17351099999,TU,,+36.983,+035.350,+0027.0,19990612,20050921
17352099999,TU,LTAF,+36.982,+035.280,+0019.8,19450412,20200808
17355099999,TU,,+37.100,+036.250,+0094.0,20091117,20200808
17370099999,TU,LTAK,+36.573,+036.154,+0007.6,19510101,20200808
17372099999,TU,,+36.200,+036.167,+0100.0,19760315,20091117
17372199999,CY,,+35.150,+033.500,+0117.0,19870302,19881027
17372599999,TU,LTDA,+36.350,+036.283,+0267.0,19761023,20200808
17375099999,TU,,+36.300,+030.150,+0002.0,19860624,20200808
17380099999,TU,,+36.200,+029.650,+0153.0,20080824,20200808
17500099999,CY,LCGU,+35.183,+032.983,+0052.0,20050322,20200808
17501099999,CY,,+35.817,+032.850,+0129.0,20080721,20200808
17505099999,CY,LCAK,+35.300,+032.967,+0089.0,20080721,20200808
17507099999,CY,LCYS,+35.167,+032.733,+0020.0,20090701,20200808
17510099999,CY,,+35.350,+033.333,+0010.0,20050322,20200808
17515099999,CY,,+35.200,+033.350,+0131.0,20050323,20200808
17521099999,CY,,+35.150,+033.500,+0119.0,20080101,20160719
17530099999,CY,,+35.233,+033.733,+0045.0,20090701,20200808
17535099999,CY,LCIS,+35.283,+033.883,+0039.0,20080721,20200808
17540099999,CY,,+35.133,+033.933,+0000.0,20050322,20200808
17547099999,CY,LCDP,+35.583,+034.383,+0136.0,20090701,20200808
17550099999,CY,,+35.533,+034.017,+0123.0,20080721,20200808
17600099999,CY,LCPH,+34.718,+032.486,+0012.5,19490101,20200808
17601099999,CY,LCRA,+34.590,+032.988,+0023.2,19600103,20200808
17602099999,CY,,+35.233,-033.717,+0044.0,19490101,20081116
17602599999,CY,LCGK,+35.233,+033.733,+0045.0,20060719,20090918
17605199999,CY,,+35.150,+033.500,+0117.0,19890131,19900119
17606099999,CY,,+35.150,+033.283,+0216.7,19490101,19760111
17607099999,CY,LCNC,+35.150,+033.400,+0161.0,19900101,20200808
17607499999,CY,,+35.150,+033.500,+0091.0,19921219,20200808
17608399999,CY,LCGK,,,,19860620,19881028
17609099999,CY,LCLK,+34.875,+033.625,+0002.4,19770101,20200808
17611099999,CY,,+35.083,+033.900,+0037.0,19541215,20070127
17617099999,CY,,+35.667,+034.567,+0006.0,19490101,19531231
20026099999,RS,,+80.167,+036.750,+0009.0,19591102,20020320
20029099999,SV,,+79.000,+030.167,+0000.0,19600119,19621230
20034099999,RS,,+80.817,+047.417,+0018.0,19550305,20030314
20046099999,RS,,+80.617,+058.050,+0022.0,19570703,20200808
20047099999,RS,,+80.317,+052.800,+0006.0,19550305,19591218
20049099999,RS,,+80.367,+052.917,+0046.0,19320202,20040930
20066099999,RS,,+80.833,+079.700,+0047.0,19550305,20040118
20069099999,RS,,+79.483,+076.983,+0010.0,19550305,20200808
20074099999,,,+79.500,+081.833,,19620304,19621127
20085099999,RS,,+79.883,+091.233,+0030.0,19591101,19591225
20087099999,RS,,+79.550,+090.567,+0008.0,19320101,20200808
20097099999,RS,,+79.383,+102.417,+0006.0,19590901,20040925
20107099999,SV,,+78.067,+014.250,+0075.0,19520101,20200808
20108099999,SV,,+70.433,+083.750,+0029.0,19540605,19570613
20146099999,RS,,+79.917,+058.917,-0999.0,19620201,19621230
20186099999,RS,,+78.617,+098.700,+0008.0,19550305,19871130
20199099999,RS,,+78.133,+107.200,+0012.0,19550305,19940818
20274099999,RS,,+77.500,+082.200,+0023.0,19350202,19961121
20277099999,RS,,+77.283,+089.667,+0005.0,19550305,19970330
20289099999,RS,,+77.183,+096.583,+0009.0,19550305,19960426
20291099999,RS,,+78.233,+103.117,+0030.0,19550305,20050901
20292099999,RS,,+77.717,+104.300,+0015.0,19330107,20200808
20294099999,RS,,+77.617,+101.483,+0006.0,19550305,19950731
20301099999,SV,,+76.917,+015.833,+0115.0,19600104,19621231
20353099999,RS,,+76.950,+068.550,+0008.0,19320103,20150130
20357099999,RS,,+76.183,+063.567,+0009.0,19480101,20050403
20386099999,RS,,+76.600,+097.667,+0001.0,19550305,19601025
20388099999,RS,,+76.283,+094.733,+0010.0,19550305,20031010
20389099999,RS,,+76.233,+098.833,,19550305,19581226
20393099999,RS,,+76.967,+108.000,+0003.0,19550305,19581201
20405099999,SV,,+74.483,+019.250,+0003.0,19600102,19621231
20471099999,RS,,+75.950,+082.950,+0011.9,19550130,20200808
20476099999,RS,,+75.417,+088.900,+0011.0,19550305,20200808
20478099999,,,,,,19740717,19740911
20481099999,RS,,+75.867,+092.833,+0007.0,19550305,19570630
20578099999,RS,,+74.250,+086.500,+0002.0,19610311,19621028
20594099999,RS,,+74.500,+102.500,+0011.0,19550305,20050303
20647099999,RS,,+73.050,+053.100,+0029.0,19550305,19621210
20649099999,RS,,+73.267,+056.400,+0043.0,19320102,19580916
20665099999,RS,,+73.500,+076.000,+0004.0,19550305,20010222
20667099999,RS,,+73.333,+070.050,+0007.0,19360101,20200808
20674099999,RS,,+73.500,+080.400,+0047.0,19320101,20200808
20675099999,RS,,+73.683,+085.250,+0015.0,19480104,20050802
20679099999,RS,,+73.250,+090.917,+0021.0,19550304,20020807
20696099999,RS,,+73.667,+109.750,+0020.0,19550305,19910418
20744099999,RS,,+72.367,+052.700,+0019.0,19480101,20200808
20756099999,RS,,+72.650,+068.983,+0010.0,19900601,19910525
20764099999,RS,,+72.667,+070.833,+0013.0,19550304,19630523
20766099999,RS,,+72.333,+079.500,+0010.0,19550305,20030130
20844099999,,,,,,19740812,19740831
20856099999,RS,,+71.400,+067.633,+0018.0,19550307,20021020
20862099999,RS,,+71.983,+075.400,+0021.0,19810101,19991110
20864099999,RS,,+71.483,+071.817,+0008.0,19570703,20010430
20871099999,RS,,+71.883,+082.700,+0005.9,19550306,20200808
20891099999,RS,,+71.983,+102.467,+0033.0,19370102,20200808
20921099999,FR,,+49.783,+004.633,+0156.1,19850301,20030819
20940099999,RS,,+70.400,+058.800,+0011.0,19480101,19510805
20943099999,RS,,+70.717,+057.617,+0014.0,19550305,19950307
20946099999,RS,,+70.450,+059.083,+0012.2,19320101,20200808
20963099999,RS,,+70.883,+078.500,+0008.0,19480101,20051205
20964099999,RS,,+70.350,+074.133,+0004.0,19550306,19950627
20967099999,RS,,+70.167,+072.517,+0017.8,19570702,20200808
20970099999,RS,,+70.433,+083.750,+0003.0,19590902,19591031
20973099999,RS,,+70.850,+089.883,+0029.0,19550306,20010430
20978099999,RS,,+70.083,+083.167,+0028.7,19550305,20200808
20982099999,RS,,+70.967,+094.500,+0040.0,19370101,20180105
21006099999,RS,,,,,19841119,20011126
21008099999,RS,,,,,19841117,20030808
21010099999,RS,,,,,19841117,20040129
21212099999,,,,,,20020703,20030707
21301099999,RS,,+76.800,+110.833,+0006.0,19550306,19990618
21353099999,RS,,+77.117,+156.583,,19550305,19570630
21358099999,RS,,+76.150,+152.833,+0014.0,19550601,19960101
21405099999,RS,,+75.533,+113.517,+0006.0,19550305,20020111
21432099999,RS,,+76.000,+137.867,+0008.0,19361231,20200808
21435099999,RS,,+75.750,+137.583,+0010.0,19550305,19750731
21502099999,RS,,,,,19860306,20020531
21504099999,RS,,+74.667,+112.933,+0057.0,19550305,20020224
21535099999,RS,,+74.667,+138.900,+0014.6,19550305,20200808
21537099999,RS,,+74.117,+135.867,+0020.0,19810101,20020601
21541099999,RS,,+74.883,+142.200,+0010.0,19550305,20031012
21543099999,RS,,+74.950,+147.867,+0024.0,19550305,19581231
21608099999,RS,,+73.217,+113.500,+0013.3,19880501,20200808
21611099999,RS,,+73.567,+118.750,+0010.0,19550326,20020618
21613099999,RS,,+73.900,+124.600,+0009.0,19550305,19941008
21627099999,RS,,+73.167,+128.833,+0005.0,19611103,20050829
21636099999,RS,,+73.336,+139.867,+0024.7,19550305,20200808
21639099999,,,,,,20180103,20180309
21647099999,RS,,+73.183,+143.233,+0022.0,19340701,20030117
21701099999,RS,,+72.817,+113.267,+0025.0,19690623,20040130
21711099999,RS,,+73.000,+119.867,+0014.9,19550305,20200808
21712099999,RS,,+72.967,+121.667,+0023.0,19810101,19940721
21715099999,RS,,+72.600,+121.850,+0022.0,19550305,20020904
21721099999,RS,,+72.400,+126.350,+0019.6,19550305,20200808
21727099999,RS,,+71.917,+127.017,+0020.0,19790701,19811225
21728099999,RS,,+71.933,+129.083,+0007.0,19590802,19900131
21729099999,RS,,+72.167,+132.667,+0000.0,19751001,19850212
21733099999,RS,,+72.750,+140.750,+0006.0,19550305,19880215
21739099999,RS,,+72.167,+139.500,+0008.0,19730701,19800523
21748099999,RS,,+72.300,+146.817,+0008.0,19590901,19631023
21749099999,RS,,+72.233,+149.083,+0023.0,19690202,19901225
21802099999,RS,,+71.967,+114.083,+0018.0,19570702,20200808
21813099999,RS,,+71.917,+123.567,+0026.6,19590101,20200808
21820099999,RS,,,,,19831201,20020805
21821099999,RS,,+72.000,+129.117,+0016.5,19830202,20200808
21823099999,RS,UEEE,+62.093,+129.771,+0099.1,19550305,20200808
21824099999,RS,UE38,+71.698,+128.903,+0009.1,19331205,20200808
21824199999,RS,,+66.400,+112.017,+0522.0,20040713,20081231
21825099999,RS,,+71.533,+129.917,+0003.0,19361231,20060604
21826099999,RS,,+71.500,+132.667,+0018.0,19811101,20050903
21834099999,RS,,+71.383,+135.167,+0012.0,19550315,20031014
21835099999,RS,,+71.500,+136.583,+0011.0,19690101,19940609
21849099999,RS,,+71.017,+149.000,+0006.0,19550305,20071010
21853099999,RS,,+71.267,+150.200,+0003.0,19590901,19940609
21908099999,RS,,+70.133,+113.967,+0062.0,19590101,20200808
21921099999,RS,,+70.683,+127.400,+0033.0,19480101,20200808
21923099999,RS,,+70.817,+133.500,+0091.0,19810101,20030212
21931099999,RS,,+70.767,+136.217,+0024.0,19480102,20200808
21932099999,RS,,+70.900,+136.333,+0010.0,19550305,19570622
21937099999,RS,,+70.033,+135.667,+0092.2,20120829,20200808
21946099999,RS,,+70.617,+147.883,+0061.0,19550305,20200808
21955099999,RS,,+70.550,+154.250,+0002.0,19550305,19940926
21961099999,,,,,,20180101,20180425
21965099999,RS,,+70.633,+162.483,+0041.0,19350206,19950909
21978099999,RS,,+70.083,+170.933,+0005.8,19480101,20200808
21979099999,RS,,+70.050,+171.417,+0002.0,19550415,19570605
21980099999,RS,,+70.917,+179.667,+0083.0,19570701,19631231
21982099999,RS,,+70.983,-178.650,+0004.0,19341101,20200808
21983099999,RS,,+70.950,-179.600,+0030.0,19590901,20011103
22003099999,RS,,+69.933,+031.983,+0008.0,19590101,20200808
22004099999,RS,,+69.400,+030.233,+0092.0,19530705,20200808
22006099999,RS,,+69.550,+031.117,+0031.0,19590101,20030704
22007099999,RS,,+69.133,+029.267,+0101.0,19540102,19541231
22009099999,RS,,+69.267,+031.767,+0302.0,19590101,19980725
22012099999,RS,,+69.733,+033.100,+0011.0,19590101,20160604
