"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2016-01-02T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0010,1","00274,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00274,1,99,9","07,1,+00762,1,99,9","07,1,+02134,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10150,1,99999,9",,,,,"MET065METAR SBGR 020400Z 12002KT 9000 BKN009 BKN025 BKN070 22/22 Q1015=",
"83075099999","2016-01-02T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0010,1","00274,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00274,1,99,9","07,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10150,1,99999,9",,,,,"MET058METAR SBGR 020500Z 12002KT 9000 BKN009 BKN025 22/22 Q1015=",
"83075099999","2016-01-02T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","00457,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00183,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00183,1,99,9,99,9","10150,1,99999,9",,,,,"MET058METAR SBGR 020600Z 08003KT 9999 SCT006 BKN015 22/22 Q1015=",
"83075099999","2016-01-02T06:18:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","090,1,N,0021,1","00213,1,9,N","005000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00213,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00213,1,99,9,99,9","10150,1,99999,9","10,1","61,1",,,"MET065SPECI SBGR 020618Z 09004KT 5000 -RA BR BKN007 BKN015 22/22 Q1015=",
"83075099999","2016-01-02T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","00457,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00152,1,99,9","07,1,+00457,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00152,1,99,9,99,9","10150,1,99999,9","61,1",,,,"MET062METAR SBGR 020700Z 07002KT 9999 -RA SCT005 BKN015 22/22 Q1015=",
"83075099999","2016-01-02T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0010,1","00579,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00213,1,99,9","07,1,+00579,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00213,1,99,9,99,9","10150,1,99999,9","61,1",,,,"MET062METAR SBGR 020800Z 01002KT 9000 -RA FEW007 BKN019 22/22 Q1015=",
"83075099999","2016-01-02T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","120,1,N,0010,1","00701,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00701,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10150,1,99999,9",,,,,"MET065METAR SBGR 020900Z 12002KT 9999 FEW010 BKN023 BKN080 22/22 Q1015=",
"83075099999","2016-01-02T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00762,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00305,1,99,9","07,1,+00762,1,99,9","08,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10160,1,99999,9",,,,,"MET065METAR SBGR 021000Z 14002KT 9000 FEW010 BKN025 OVC100 22/22 Q1016=",
"83075099999","2016-01-02T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0015,1","02743,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00579,1,99,9","08,1,+02743,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00579,1,99,9,99,9","10170,1,99999,9","61,1",,,,"MET062METAR SBGR 021100Z 06003KT 9000 -RA SCT019 OVC090 22/22 Q1017=",
"83075099999","2016-01-02T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0015,1","00914,1,C,N","008000,1,9,9","+0230,1","+0220,1","99999,9",,"04,1,+00244,1,99,9","04,1,+00914,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10170,1,99999,9","61,1",,,,"MET069METAR SBGR 021200Z 05003KT 8000 -RA SCT008 SCT030 OVC080 23/22 Q1017=",
