"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MD1","ME1","MW1","MW2","MW3","OC1","REM","EQD"
"83378099999","2010-05-27T01:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","160,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0230,1","+0150,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270100Z 16005KT CAVOK 23/15 Q1021;",
"83378099999","2010-05-27T02:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","150,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0150,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270200Z 15005KT CAVOK 22/15 Q1021;",
"83378099999","2010-05-27T03:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","140,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0150,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270300Z 14005KT CAVOK 22/15 Q1021;",
"83378099999","2010-05-27T04:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0150,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270400Z 12003KT CAVOK 20/15 Q1021;",
"83378099999","2010-05-27T05:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","160,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0210,1","+0150,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270500Z 16003KT CAVOK 21/15 Q1021;",
"83378099999","2010-05-27T06:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","020000,1,N,1","+0197,1","+0148,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"10200,1,08981,1","9,9,999,9,+007,1","3,1540,9",,,,,"SYN064AAXX  27064 83378 32970 00000 10197 20148 38981 48540 333 58007;MET045METAR SBBR 270600Z 00000KT CAVOK 20/15 Q1020;",
"83378099999","2010-05-27T07:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0150,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 270700Z 00000KT CAVOK 19/15 Q1020;",
"83378099999","2010-05-27T08:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0140,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 270800Z 00000KT CAVOK 19/14 Q1020;",
"83378099999","2010-05-27T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","040,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0140,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 270900Z 04002KT CAVOK 18/14 Q1021;",
"83378099999","2010-05-27T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","150,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0140,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 271000Z 15004KT CAVOK 18/14 Q1021;",
"83378099999","2010-05-27T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0031,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0150,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 271100Z 10006KT CAVOK 20/15 Q1022;",
"83378099999","2010-05-27T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","090,1,N,0067,1","22000,1,9,N","020000,1,N,1","+0220,1","+0145,1","99999,9",,,,,"02,5,+00600,1,99,9",,,,"03,99,1,01,1,01,1,00800,1,00,1,01,1","240,N,+0176,1","10230,1,09007,1","9,9,999,9,+011,1","3,1560,9",,,,,"SYN076AAXX  27124 83378 32570 30913 10220 20145 39007 48560 81101 333 20176 58011;MET051METAR SBBR 271200Z 09013KT 9999 FEW020 22/15 Q1023;",
"83378099999","2010-05-27T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","060,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0230,1","+0140,1","99999,9",,,,,"02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 271300Z 06012KT 9999 FEW020 23/14 Q1023;",
"83378099999","2010-05-27T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0250,1","+0120,1","99999,9",,,,,"04,5,+00900,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 271400Z 08011KT 9999 SCT030 25/12 Q1023;",
"83378099999","2010-05-27T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0250,1","+0110,1","99999,9",,,,,"04,5,+01050,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 271500Z 09012KT 9999 SCT035 25/11 Q1023;",
"83378099999","2010-05-27T16:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0260,1","+0090,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 271600Z 12011KT 9999 SCT040 26/09 Q1022;",
"83378099999","2010-05-27T17:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","110,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0270,1","+0080,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,,,"MET051METAR SBBR 271700Z 11011KT 9999 SCT040 27/08 Q1021;",
"83378099999","2010-05-27T18:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","150,1,N,0062,1","22000,1,9,N","020000,1,N,1","+0271,1","+0057,1","99999,9",,,,,"04,5,+01410,1,99,9",,,,"04,99,1,04,1,01,1,01250,1,00,1,00,1",,"10200,1,08980,1","9,9,999,9,+013,1","3,1540,9",,,,,"SYN070AAXX  27184 83378 32670 41512 10271 20057 38980 48540 84100 333 58013;MET051METAR SBBR 271800Z 15012KT 9999 SCT047 27/06 Q1020;",
"83378099999","2010-05-27T19:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","140,1,N,0057,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0060,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 271900Z 14011KT CAVOK 27/06 Q1020;",
"83378099999","2010-05-27T20:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","140,1,N,0057,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0040,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 272000Z 14011KT CAVOK 26/04 Q1020;",
"83378099999","2010-05-27T21:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0041,1","99999,9,9,Y","009900,1,N,1","+0240,1","+0060,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 272100Z 12008KT CAVOK 24/06 Q1020;",
"83378099999","2010-05-27T22:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","130,1,N,0041,1","99999,9,9,Y","009900,1,N,1","+0230,1","+0070,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 272200Z 13008KT CAVOK 23/07 Q1021;",
"83378099999","2010-05-27T23:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","170,1,N,0031,1","99999,9,9,Y","009900,1,N,1","+0210,1","+0080,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 272300Z 17006KT CAVOK 21/08 Q1021;",
"83378099999","2010-05-28T00:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","150,1,N,0031,1","99999,9,9,Y","020000,1,N,1","+0204,1","+0088,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0271,1","10220,1,08995,1","9,9,999,9,+009,1","3,1560,9",,,,,"SYN070AAXX  28004 83378 32970 01506 10204 20088 38995 48560 333 10271 58009;MET045METAR SBBR 280000Z 15006KT CAVOK 20/09 Q1022;",
"83378099999","2010-05-28T01:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","160,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0090,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 280100Z 16004KT CAVOK 20/09 Q1022;",
"83378099999","2010-05-28T02:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","170,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0100,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 280200Z 17004KT CAVOK 19/10 Q1022;",
"83378099999","2010-05-28T03:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0110,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 280300Z 12004KT CAVOK 19/11 Q1022;",
"83378099999","2010-05-28T04:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","230,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0110,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 280400Z 23003KT CAVOK 17/11 Q1022;",
"83378099999","2010-05-28T05:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0031,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0110,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 280500Z 12006KT CAVOK 19/11 Q1021;",
"83378099999","2010-05-28T06:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","130,1,N,0026,1","99999,9,9,Y","020000,1,N,1","+0181,1","+0110,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"10210,1,08987,1","9,9,999,9,+006,1","3,1550,9",,,,,"SYN064AAXX  28064 83378 32970 01305 10181 20110 38987 48550 333 58006;MET045METAR SBBR 280600Z 13005KT CAVOK 18/11 Q1021;",
"83378099999","2010-05-28T07:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","280,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0140,1","+0100,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 280700Z 28003KT CAVOK 14/10 Q1021;",
"83378099999","2010-05-28T08:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","220,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0160,1","+0110,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 280800Z 22003KT CAVOK 16/11 Q1021;",
"83378099999","2010-05-28T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","150,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0160,1","+0110,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 280900Z 15003KT CAVOK 16/11 Q1021;",
"83378099999","2010-05-28T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0160,1","+0110,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 281000Z 09003KT CAVOK 16/11 Q1021;",
"83378099999","2010-05-28T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0046,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0120,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 281100Z 09009KT CAVOK 18/12 Q1022;",
"83378099999","2010-05-28T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","080,1,N,0067,1","22000,1,9,N","020000,1,N,1","+0197,1","+0123,1","99999,9",,,,,"02,5,+00510,1,99,9",,,,"02,99,1,02,1,05,1,00450,1,00,1,00,1","240,N,+0142,1","10230,1,09003,1","9,9,999,9,-004,1","3,1550,9",,,,,"SYN076AAXX  28124 83378 32470 20813 10197 20123 39003 48550 82500 333 20142 59004;MET051METAR SBBR 281200Z 08013KT 9999 FEW017 20/12 Q1023;",
"83378099999","2010-05-28T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0220,1","+0130,1","99999,9",,,,,"02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 281300Z 08011KT 9999 FEW020 22/13 Q1023;",
"83378099999","2010-05-28T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0051,1","22000,1,9,N","011265,1,N,1","+0230,1","+0120,1","99999,9",,,,,"04,5,+00660,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 281400Z 08010KT 9999 SCT022 23/12 Q1023;",
"83378099999","2010-05-28T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0031,1","00750,1,C,N","011265,1,N,1","+0230,1","+0110,1","99999,9",,,,,"07,5,+00750,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 281500Z 08006KT 9999 BKN025 23/11 Q1022;",
"83378099999","2010-05-28T16:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","050,1,N,0046,1","00900,1,C,N","011265,1,N,1","+0250,1","+0090,1","99999,9",,,,,"07,5,+00900,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,,,"MET051METAR SBBR 281600Z 05009KT 9999 BKN030 25/09 Q1021;",
"83378099999","2010-05-28T17:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","070,1,N,0046,1","01050,1,C,N","011265,1,N,1","+0260,1","+0060,1","99999,9",,,,,"07,5,+01050,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,,,"MET051METAR SBBR 281700Z 07009KT 9999 BKN035 26/06 Q1020;",
"83378099999","2010-05-28T18:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","070,1,N,0057,1","22000,1,9,N","020000,1,N,1","+0263,1","+0038,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,02,1,02,1,01250,1,00,1,00,1",,"10190,1,08967,1","9,9,999,9,-013,1","3,1520,9",,,,,"SYN070AAXX  28184 83378 32670 20711 10263 20038 38967 48520 82200 333 59013;MET051METAR SBBR 281800Z 07011KT 9999 FEW040 26/04 Q1019;",
"83378099999","2010-05-28T19:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0062,1","22000,1,9,N","011265,1,N,1","+0260,1","+0050,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 281900Z 08012KT 9999 FEW040 26/05 Q1018;",
"83378099999","2010-05-28T20:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0046,1","22000,1,9,N","011265,1,N,1","+0260,1","+0050,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 282000Z 08009KT 9999 FEW040 26/05 Q1019;",
"83378099999","2010-05-28T21:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0036,1","22000,1,9,N","011265,1,N,1","+0240,1","+0070,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 282100Z 10007KT 9999 SCT040 24/07 Q1019;",
"83378099999","2010-05-28T22:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","110,1,N,0046,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0090,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 282200Z 11009KT CAVOK 22/09 Q1020;",
"83378099999","2010-05-28T23:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0041,1","99999,9,9,Y","009900,1,N,1","+0210,1","+0100,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 282300Z 10008KT CAVOK 21/10 Q1021;",
"83378099999","2010-05-29T00:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","100,1,N,0036,1","99999,9,9,Y","020000,1,N,1","+0203,1","+0108,1","99999,9",,,,,,,,,"04,99,1,04,1,00,1,02250,1,03,1,00,1","240,M,+0263,1","10210,1,08989,1","9,9,999,9,-006,1","3,1550,9",,,,,"SYN076AAXX  29004 83378 32870 41007 10203 20108 38989 48550 84030 333 10263 59006;MET045METAR SBBR 290000Z 10007KT CAVOK 20/11 Q1021;",
"83378099999","2010-05-29T01:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290100Z 08005KT CAVOK 19/12 Q1021;",
"83378099999","2010-05-29T02:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290200Z 08005KT CAVOK 20/12 Q1021;",
"83378099999","2010-05-29T03:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","120,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290300Z 12004KT CAVOK 19/12 Q1021;",
"83378099999","2010-05-29T04:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290400Z 09002KT CAVOK 19/12 Q1021;",
"83378099999","2010-05-29T05:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290500Z 09003KT CAVOK 17/12 Q1021;",
"83378099999","2010-05-29T06:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","250,1,N,0010,1","99999,9,9,Y","020000,1,N,1","+0148,1","+0116,1","99999,9",,,,,,,,,"02,99,1,02,1,00,1,02250,1,03,1,00,1",,"10200,1,08980,1","9,9,999,9,-007,1","3,1540,9",,,,,"SYN070AAXX  29064 83378 32870 22502 10148 20116 38980 48540 82030 333 59007;MET045METAR SBBR 290600Z 25002KT CAVOK 15/12 Q1020;",
"83378099999","2010-05-29T07:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","250,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0140,1","+0110,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 290700Z 25002KT CAVOK 14/11 Q1020;",
"83378099999","2010-05-29T08:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","190,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0150,1","+0110,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 290800Z 19003KT CAVOK 15/11 Q1020;",
"83378099999","2010-05-29T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0160,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 290900Z 00000KT CAVOK 16/12 Q1021;",
"83378099999","2010-05-29T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 291000Z 00000KT CAVOK 17/12 Q1021;",
"83378099999","2010-05-29T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","050,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0130,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 291100Z 05002KT CAVOK 18/13 Q1022;",
"83378099999","2010-05-29T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","070,1,N,0041,1","22000,1,9,N","020000,1,N,1","+0197,1","+0128,1","99999,9",,,,,"02,5,+00750,1,99,9",,,,"03,99,1,01,1,01,1,00800,1,03,1,00,1","240,N,+0144,1","10230,1,09003,1","9,9,999,9,+000,1","3,1550,9",,,,,"SYN076AAXX  29124 83378 32570 30708 10197 20128 39003 48550 81130 333 20144 58000;MET051METAR SBBR 291200Z 07008KT 9999 FEW025 20/13 Q1023;",
"83378099999","2010-05-29T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","060,1,N,0046,1","22000,1,9,N","011265,1,N,1","+0210,1","+0120,1","99999,9",,,,,"02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10230,1,99999,9",,,,,,,"MET051METAR SBBR 291300Z 06009KT 9999 FEW030 21/12 Q1023;",
"83378099999","2010-05-29T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","060,1,N,0036,1","22000,1,9,N","011265,1,N,1","+0240,1","+0110,1","99999,9",,,,,"04,5,+00900,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 291400Z 06007KT 9999 SCT030 24/11 Q1022;",
"83378099999","2010-05-29T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","060,1,N,0041,1","22000,1,9,N","011265,1,N,1","+0240,1","+0070,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 291500Z 06008KT 9999 SCT040 24/07 Q1022;",
