"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2013-08-09T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0130,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090000Z 00000KT CAVOK 18/13 Q1018=",
"83075099999","2013-08-09T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090100Z 07002KT CAVOK 18/12 Q1018=",
"83075099999","2013-08-09T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","050,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090200Z 05003KT CAVOK 21/12 Q1018=",
"83075099999","2013-08-09T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,Y","999999,9,9,9","+0210,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090300Z 01009KT CAVOK 21/12 Q1018=",
"83075099999","2013-08-09T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","010,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0200,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090400Z 01008KT CAVOK 20/12 Q1018=",
"83075099999","2013-08-09T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090500Z 09002KT CAVOK 17/12 Q1018=",
"83075099999","2013-08-09T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0180,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090600Z 07007KT CAVOK 18/12 Q1018=",
"83075099999","2013-08-09T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090700Z 09004KT CAVOK 17/12 Q1018=",
"83075099999","2013-08-09T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0160,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090800Z 11003KT CAVOK 16/12 Q1018=",
"83075099999","2013-08-09T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0170,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 090900Z 10005KT CAVOK 17/12 Q1018=",
